,ts,td,pkt,byt,srcip,dstip,srcport,dstport,proto,type
2326,1554211394759040.0,0.0,1.9880623817443848,323.216552734375,3215393175,3215393213,41479,53,UDP,blacklist
2327,1554211394839936.0,82.04078674316406,0.9648880958557129,418.317138671875,3215393175,2181497596,52028,53,UDP,blacklist
2328,1554211414357376.0,0.0,1.9151697158813477,299.40985107421875,3215393175,3215393213,63881,53,UDP,blacklist
2329,1554211414414720.0,104.80430603027344,1.961322546005249,310.40228271484375,3215393175,3215393213,57042,53,UDP,blacklist
2330,1554211414452608.0,128.54847717285156,0.9976983070373535,71.06976318359375,3215393103,3992977659,50511,5168,UDP,blacklist
2331,1554211422679424.0,0.0,1.7537643909454346,319.4996643066406,3215393070,3758030590,5245,5214,UDP,blacklist
2332,1554211424440704.0,93.65498352050781,3.50742244720459,617.4763793945312,3215393103,3204448508,56136,15460,UDP,blacklist
2333,1554211428544896.0,27.995256423950195,2.006870746612549,324.533447265625,3215393175,3215393213,49221,53,UDP,blacklist
2334,1554211433461120.0,0.0,2.0283544063568115,659.1602783203125,3215393175,3215393213,52894,53,UDP,blacklist
2335,1554211440828800.0,3.5743632316589355,0.9743732213973999,61.190208435058594,3215393103,3215393278,60427,15394,UDP,blacklist
2336,1554211445464448.0,0.0,1.977226972579956,313.5155029296875,3215393175,3215393213,32820,53,UDP,blacklist
2337,1554211459842432.0,48.432621002197266,1.9482500553131104,654.2318725585938,3215393175,3215393213,53701,53,UDP,blacklist
2338,1554211459843456.0,86.12210083007812,2.0024349689483643,638.4125366210938,3215393175,3215393213,48325,53,UDP,blacklist
2339,1554211459906944.0,169.81671142578125,29.36469078063965,3892.293701171875,3215393175,3084392893,39616,442,TCP,blacklist
2340,1554211469513088.0,4.168303489685059,0.979938268661499,58.95499038696289,3215393103,3215393278,40833,15383,UDP,blacklist
2341,1554211469567360.0,114.12639617919922,1.9779987335205078,313.6033935546875,3215393175,3215393213,39748,53,UDP,blacklist
2342,1554211483612544.0,92.25757598876953,2.0028555393218994,634.0812377929688,3215393175,3215393213,55454,53,UDP,blacklist
2343,1554211484335488.0,156.1036376953125,1.9353022575378418,614.1982421875,3215393175,3215393213,55438,123,UDP,blacklist
2344,1554211485263232.0,180.62257385253906,46.90532684326172,12966.240234375,3215393175,584160686,51100,442,TCP,blacklist
2345,1554211498313088.0,0.0,1.950622797012329,657.2532348632812,3215393175,3215393213,42678,53,UDP,blacklist
2346,1554211498314112.0,71.76896667480469,1.9601833820343018,321.32623291015625,3215393175,3215393213,59693,53,UDP,blacklist
2347,1554211498353024.0,55.974952697753906,0.9103899002075195,97.38113403320312,3215393175,3215415750,43527,53,UDP,blacklist
2348,1554211511192960.0,72.77648162841797,0.9986183643341064,111.07440185546875,3215393175,3215393213,60446,123,UDP,blacklist
2349,1554211511309696.0,71.14334106445312,1.9959611892700195,313.8558044433594,3215393175,3215393213,44177,53,UDP,blacklist
2350,1554211511330176.0,81.7416763305664,1.9856576919555664,642.3759155273438,3215393175,3215393213,43212,53,UDP,blacklist
2351,1554211514943872.0,54.528106689453125,1.9816606044769287,211.87271118164062,3215393175,3215393213,38550,53,UDP,blacklist
2352,1554211515015552.0,47.66387176513672,1.897963523864746,704.8834228515625,3215393175,1539070210,38397,123,UDP,blacklist
2353,1554211516214656.0,114.87664031982422,2.020667552947998,282.615966796875,3215393213,3215393213,38880,53,UDP,blacklist
2354,1554211517362560.0,34.44818115234375,1.8858728408813477,1207.5113525390625,3215393213,3433496842,59904,53,UDP,blacklist
2355,1554211519571328.0,41.354454040527344,0.9631377458572388,402.1206970214844,3215393103,4009688825,49267,15387,UDP,blacklist
2356,1554211520636288.0,53.11050033569336,1.9734468460083008,667.2000732421875,3215393175,3215393025,5123,53,UDP,blacklist
2357,1554211528635776.0,153.128173828125,0.8751093149185181,56.87895584106445,3215393175,3215393213,56334,53,UDP,blacklist
2358,1554211532582272.0,148.36514282226562,0.9563969373703003,66.20287322998047,3215393103,3992977658,33738,15378,UDP,blacklist
2359,1554211535346048.0,89.04808807373047,9.877415657043457,42837.4609375,3215393175,3215445697,41260,442,TCP,blacklist
2360,1554211535470976.0,112.19664001464844,7.550346374511719,1431.52685546875,3215393103,3741319418,10927,5164,UDP,blacklist
2361,1554211535584640.0,0.0,2.007092237472534,663.9320678710938,3215393175,3215393213,41489,53,UDP,blacklist
2362,1554211539462528.0,27.81139373779297,1.068859577178955,67.95503997802734,3215393127,3215393278,53935,1723,UDP,blacklist
2363,1554211539487104.0,9.926311492919922,0.9635293483734131,211.95819091796875,3215393103,3204448507,58025,15383,UDP,blacklist
2364,1554211542826368.0,24.19192123413086,2.76529860496521,500.07147216796875,3215393030,3204448506,5164,5182,UDP,blacklist
2365,1554211544055168.0,64.7138900756836,0.47798705101013184,34.445457458496094,3215393030,4009688825,50238,15484,UDP,blacklist
2366,1554211552133504.0,52.36317443847656,2.0465121269226074,678.9757080078125,3215393175,3215393213,59146,53,UDP,blacklist
2367,1554211553427840.0,2.9458909034729004,1.0572643280029297,82.63676452636719,3215393041,3752264190,38244,1696,UDP,blacklist
2368,1554211553473920.0,0.0,1.9951701164245605,318.1235046386719,3215393175,3215393213,59890,53,UDP,blacklist
2369,1554211554830720.0,0.0,1.9373457431793213,651.575927734375,3215393175,3215393213,60493,53,UDP,blacklist
2370,1554211557578112.0,43.66972351074219,1.0942673683166504,54.867916107177734,3215393216,4009688825,44176,1753,UDP,blacklist
2371,1554211557720448.0,51.09425735473633,0.8728939294815063,87.4761734008789,3215393273,3741319198,45893,15471,UDP,blacklist
2372,1554211561897344.0,80.75894927978516,0.971110463142395,54.63707733154297,3215393103,4009624062,41552,15457,UDP,blacklist
2373,1554211561903488.0,145.03860473632812,0.9689457416534424,61.46323776245117,3215393103,3215393278,57452,15429,UDP,blacklist
2374,1554211571282304.0,41.614322662353516,0.9724165201187134,625.2462158203125,3215393175,3209626045,53623,53,UDP,blacklist
2375,1554211571876224.0,0.0,1.9989993572235107,309.95013427734375,3215393175,3215393213,37366,53,UDP,blacklist
2376,1554211571902848.0,76.82158660888672,2.0105879306793213,682.1453247070312,3215393175,3215393213,58986,53,UDP,blacklist
2377,1554211573456256.0,35.88936233520508,1.009413719177246,64.10218811035156,3215393103,3215393278,37392,15452,UDP,blacklist
2378,1554211585697152.0,5.345358848571777,0.9609167575836182,58.79938507080078,3215393103,3752264190,55606,15423,UDP,blacklist
2379,1554211587265920.0,118.19056701660156,0.9840753078460693,38.724246978759766,3215393273,3215393278,34039,15377,UDP,blacklist
2380,1554211587378560.0,87.81232452392578,1.0739283561706543,52.72718811035156,3215393216,3215393278,54718,3431,UDP,blacklist
2381,1554211589013888.0,59.887664794921875,1.0645880699157715,156.486328125,3215393273,3215393278,37775,3449,UDP,blacklist
2382,1554211598182784.0,84.95494842529297,1.9780948162078857,314.41796875,3215393175,3215393213,37980,53,UDP,blacklist
2383,1554211612174720.0,73.2954330444336,0.8724632263183594,91.95569610595703,3215393175,3215393213,52483,53,UDP,blacklist
2384,1554211612174720.0,76.83422088623047,1.9915387630462646,633.3582153320312,3215393175,3215393213,41586,53,UDP,blacklist
2385,1554211626602880.0,44.254920959472656,1.9883050918579102,638.2783813476562,3215393175,3215393213,41314,53,UDP,blacklist
2386,1554211638323584.0,48.92256546020508,1.0780413150787354,53.16289138793945,3215393216,3215393278,45856,5122,UDP,blacklist
2387,1554211649911168.0,69.64990234375,1.9899911880493164,320.20037841796875,3215393175,3215393213,38219,53,UDP,blacklist
2388,1554211664421248.0,81.91683197021484,1.9540362358093262,643.408447265625,3215393175,3215393213,51396,53,UDP,blacklist
2389,1554211679313280.0,110.5205078125,1.9731247425079346,651.5528564453125,3215393175,3215393213,60685,53,UDP,blacklist
2390,1554211680817536.0,51.98579788208008,1.9617373943328857,616.9682006835938,3215393175,3215393213,33751,53,UDP,blacklist
2391,1554211695353216.0,29.019325256347656,1.9904017448425293,307.59417724609375,3215393175,3215393213,48378,53,UDP,blacklist
2392,1554211710004608.0,67.58919525146484,1.888993501663208,273.7565002441406,3215393175,3215393213,44910,123,UDP,blacklist
2393,1554211724790144.0,81.00273132324219,1.9899170398712158,630.557373046875,3215393175,3215393213,36591,53,UDP,blacklist
2394,1554211724791168.0,64.82845306396484,1.965198040008545,641.412353515625,3215393175,3215393213,50883,53,UDP,blacklist
2395,1554211742338432.0,78.11624908447266,1.976686954498291,613.5388793945312,3215393175,3215393213,36415,53,UDP,blacklist
2396,1554211757152640.0,47.54585647583008,1.9815564155578613,635.4752197265625,3215393175,3215393213,43001,53,UDP,blacklist
2397,1554211758172544.0,86.2611312866211,1.9795539379119873,314.0899353027344,3215393175,3215393213,42523,53,UDP,blacklist
2398,1554211773035904.0,54.241722106933594,1.9590182304382324,698.7206420898438,3215393218,3215393213,57861,53,UDP,blacklist
2399,1554211785738624.0,69.80442810058594,1.9748780727386475,647.8649291992188,3215393175,3215393213,49334,53,UDP,blacklist
2400,1554211796740480.0,78.57659149169922,1.9804246425628662,640.6834716796875,3215393175,3215393213,46381,53,UDP,blacklist
2401,1554211806114176.0,71.7740707397461,1.971714973449707,634.2930297851562,3215393175,3215393213,47646,53,UDP,blacklist
2402,1554211821198720.0,85.13228607177734,1.9570074081420898,633.5570068359375,3215393175,3215393213,45574,53,UDP,blacklist
2403,1554211834134912.0,78.26834869384766,0.9523793458938599,104.47254180908203,3215393175,3215393213,57844,53,UDP,blacklist
2404,1554211841209728.0,69.26234436035156,1.9796223640441895,620.374755859375,3215393175,3215393213,33893,53,UDP,blacklist
2405,1554211848802688.0,72.10684967041016,1.9749863147735596,311.4803771972656,3215393175,3215393213,36381,53,UDP,blacklist
2406,1554211848891776.0,143.24107360839844,7.259258270263672,947.366943359375,3215393175,573071973,50076,442,TCP,blacklist
2407,1554211853576576.0,43.64387893676758,1.9641892910003662,292.5323181152344,3215393175,3215393213,45665,53,UDP,blacklist
2408,1554211868572032.0,47.595130920410156,1.9888763427734375,643.6171264648438,3215393175,3215393213,47991,53,UDP,blacklist
2409,1554211868579200.0,56.52456283569336,1.984541416168213,652.7341918945312,3215393175,3215393213,48759,53,UDP,blacklist
2410,1554211883346304.0,39.98375701904297,2.0024425983428955,646.2672119140625,3215393175,3215393213,36557,53,UDP,blacklist
2411,1554211884170624.0,56.9074821472168,1.9731357097625732,310.6555480957031,3215393175,3215393213,49547,53,UDP,blacklist
2412,1554211892812160.0,79.13009643554688,1.9877538681030273,619.9476318359375,3215393175,3215393213,33966,53,UDP,blacklist
2413,1554211901075840.0,54.822914123535156,1.979301929473877,642.94921875,3215393175,3215393213,42621,53,UDP,blacklist
2414,1554211905199488.0,77.26522827148438,1.9974894523620605,628.4213256835938,3215393175,3215393213,35428,53,UDP,blacklist
2415,1554211905209728.0,53.8841552734375,1.993504524230957,626.798828125,3215393175,3215393213,33778,53,UDP,blacklist
2416,1554211920123264.0,62.53665542602539,1.9735422134399414,635.4339599609375,3215393175,3215393213,38649,53,UDP,blacklist
2417,1554211920159104.0,62.53160095214844,1.9936187267303467,657.2108764648438,3215393175,3215393213,49550,53,UDP,blacklist
2418,1554211925030272.0,102.76231384277344,1.001317024230957,72.56842803955078,3215393103,3741319419,51138,3453,UDP,blacklist
2419,1554211925074304.0,31.755826950073242,1.972980260848999,307.9603576660156,3215393175,3215393213,44052,53,UDP,blacklist
2420,1554211925748096.0,95.75308227539062,2.1243433952331543,219.14356994628906,3215393175,1537694150,38965,53,UDP,blacklist
2421,1554211937951104.0,80.67314147949219,1.9606688022613525,294.3475646972656,3215393175,3215393213,34806,123,UDP,blacklist
2422,1554211937973632.0,19.014554977416992,1.9945626258850098,317.3153381347656,3215393175,3215393213,47839,53,UDP,blacklist
2423,1554211937983872.0,27.5930118560791,1.971273422241211,625.4229736328125,3215393175,3215393213,36041,53,UDP,blacklist
2424,1554211947258240.0,2.271940231323242,1.0447070598602295,86.78266143798828,3215393025,3215393278,5155,5164,UDP,blacklist
2425,1554211947431296.0,28.94715690612793,1.8545629978179932,3283.90380859375,3215393175,3215443466,47410,53,UDP,blacklist
2426,1554211960574336.0,35.80558395385742,0.9837785959243774,480.3103332519531,3215393175,1537721985,49376,53,UDP,blacklist
2427,1554211960946048.0,8.638011932373047,2.0336153507232666,329.1163330078125,3215393175,3215393213,47617,53,UDP,blacklist
2428,1554211961596288.0,12.137444496154785,1.9418704509735107,317.744384765625,3215393175,3215393213,65148,53,UDP,blacklist
2429,1554211976588672.0,0.0,1.9979276657104492,331.17095947265625,3215393175,3215393213,45802,53,UDP,blacklist
2430,1554211976657280.0,46.901756286621094,1.9940338134765625,665.1685180664062,3215393175,3215393213,52918,53,UDP,blacklist
2431,1554211976713600.0,40.95586013793945,1.966752529144287,1473.8369140625,3215393175,3215393213,59189,53,UDP,blacklist
2432,1554211991781760.0,94.12223052978516,1.9921274185180664,304.0376281738281,3215393175,3433497021,34493,53,UDP,blacklist
2433,1554211991829888.0,89.76666259765625,1.048243522644043,69.32373809814453,3215393103,3215393278,59328,5230,UDP,blacklist
2434,1554211998193024.0,94.52865600585938,0.9854214191436768,62.271121978759766,3215393103,3215393278,36361,15465,UDP,blacklist
2435,1554211998202240.0,119.14736938476562,1.0592422485351562,61.71683883666992,3215393156,3215393278,5224,5207,UDP,blacklist
2436,1554212000454016.0,100.12633514404297,1.0392851829528809,68.5572280883789,3215393103,4009688825,50238,5186,UDP,blacklist
2437,1554212001795456.0,91.76675415039062,0.9843723773956299,62.16603088378906,3215393103,3215393278,60023,15434,UDP,blacklist
2438,1554212002809216.0,55.932167053222656,1.0034310817718506,64.2254867553711,3215393103,3215393278,40410,15436,UDP,blacklist
2439,1554212006178176.0,0.0,1.9490392208099365,646.3403930664062,3215393175,3215393213,57471,53,UDP,blacklist
2440,1554212006217088.0,0.0,1.9759769439697266,629.8840942382812,3215393175,3215393213,47393,53,UDP,blacklist
2441,1554212014960000.0,43.80476379394531,1.0844662189483643,74.38127899169922,3215393103,3215393278,55981,1758,UDP,blacklist
2442,1554212016024960.0,22.01042366027832,0.9896522760391235,62.89998245239258,3215393103,3215393278,56339,15481,UDP,blacklist
2443,1554212016072064.0,66.69001007080078,1.0586097240447998,72.22899627685547,3215393103,3215393278,63101,1686,UDP,blacklist
2444,1554212019391872.0,106.49916076660156,0.9701870679855347,60.57459259033203,3215393103,4009688825,55365,15410,UDP,blacklist
2445,1554212020520320.0,132.89569091796875,0.12145030498504639,19.673189163208008,3215393030,3741319418,5170,5224,UDP,blacklist
2446,1554212020532608.0,52.531341552734375,0.9849855899810791,62.36701583862305,3215393103,3215393278,44038,15456,UDP,blacklist
2447,1554212020534656.0,40.84263610839844,1.9443976879119873,328.1316223144531,3215393030,3752264190,137,136,UDP,blacklist
2448,1554212026527104.0,9.721055030822754,0.9646914005279541,81.11894989013672,3215393030,3741319420,37020,15364,UDP,blacklist
2449,1554212026534272.0,0.0,1.0571284294128418,84.23524475097656,3215393041,3215393278,5169,5162,UDP,blacklist
2450,1554212030043520.0,0.0,2.6114511489868164,286.85614013671875,3215393103,4009688825,55240,15461,UDP,blacklist
2451,1554212030258560.0,0.0,1.9928874969482422,659.7460327148438,3215393175,3215393213,49396,53,UDP,blacklist
2452,1554212030289280.0,0.20024532079696655,1.9633402824401855,314.3374938964844,3215393175,3215393213,43169,53,UDP,blacklist
2453,1554212034354560.0,0.0,1.956343650817871,291.98443603515625,3215393175,3215393213,53611,53,UDP,blacklist
2454,1554212042872192.0,3.9635050296783447,0.9989240169525146,63.10375213623047,3215393103,3215393278,44507,15410,UDP,blacklist
2455,1554212047077760.0,112.26602935791016,15.52543830871582,2499.682373046875,3215393217,3215393278,137,137,UDP,blacklist
2456,1554212059703680.0,115.5955810546875,1.9882347583770752,648.7965698242188,3215393175,3215393213,53125,53,UDP,blacklist
2457,1554212059713920.0,66.43818664550781,1.9852168560028076,632.7006225585938,3215393175,3215393213,48435,53,UDP,blacklist
2458,1554212073072000.0,70.4721908569336,1.9922165870666504,315.5146484375,3215393175,3215393213,43555,53,UDP,blacklist
2459,1554212073969024.0,0.0,1.9762885570526123,619.520751953125,3215393175,3215393213,34206,53,UDP,blacklist
2460,1554212078049664.0,90.11767578125,7.484662055969238,1923.6549072265625,3215393103,3204448507,33750,5217,UDP,blacklist
2461,1554212088889728.0,44.36304473876953,1.9877300262451172,338.8993225097656,3215393175,3215393213,48816,53,UDP,blacklist
2462,1554212088954240.0,79.5185317993164,2.0463576316833496,640.9812622070312,3215393175,3215393213,33773,53,UDP,blacklist
