,srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,label,type
8217,3232235909,3758096635,5353,5353,UDP,1554237741000000,0.954369,2,300,0,normal
8218,3232236026,3758096635,5353,5353,UDP,1554237742000000,4.067299,3,756,0,normal
8219,3232236026,3758096635,5353,5353,UDP,1554237743000000,4.067249,3,756,0,normal
8220,3232235928,3232235966,52594,53,UDP,1554237751000000,3.3e-05,2,316,0,normal
8221,3232235928,3232235966,52594,53,UDP,1554237751000000,0.000466,2,652,0,normal
8222,3232235928,3232235966,52594,53,UDP,1554237751000000,3.3e-05,2,316,0,normal
8223,3232235928,3232235966,46447,53,UDP,1554237752000000,0.445913,1,660,0,normal
8224,3232235928,3232235966,46447,53,UDP,1554237753000000,0.0,1,73,0,normal
8225,3232235928,3627730762,36402,443,TCP,1554237753000000,171.047316,35,11982,0,normal
8226,3232235966,3228574724,21734,53,UDP,1554237753000000,0.148644,1,2376,0,normal
8227,3232235966,3639549962,13932,53,UDP,1554237753000000,0.134248,1,172,0,normal
8228,3232235928,3627730762,36402,443,TCP,1554237753000000,171.037055,16,7684,0,normal
8229,3232235928,3232235966,41787,53,UDP,1554237753000000,0.00025,2,236,0,normal
8230,3232235969,4026531834,63209,1900,UDP,1554237766000000,3.3602510000000003,4,1496,0,normal
8231,3232235928,3232235966,58683,53,UDP,1554237766000000,3e-05,2,316,0,normal
8232,3232235928,3232235966,58683,53,UDP,1554237766000000,3e-05,2,316,0,normal
8233,3232235928,3232235966,58683,53,UDP,1554237766000000,0.000472,2,652,0,normal
8234,3232235909,3758096635,5353,5353,UDP,1554237772000000,0.931969,2,300,0,normal
8235,3232235909,3758096635,5353,5353,UDP,1554237772000000,0.931944,2,300,0,normal
8236,3232235969,3232236031,138,138,UDP,1554237777000000,0.0,1,229,0,normal
8237,3232235969,3232236031,138,138,UDP,1554237778000000,0.0,1,229,0,normal
8238,3232235928,3232235966,54662,53,UDP,1554237781000000,2.1e-05,2,316,0,normal
8239,3232235928,3232235966,54662,53,UDP,1554237781000000,2.1e-05,2,316,0,normal
8240,3232235928,3232235966,50776,53,UDP,1554237796000000,7.3e-05,2,316,0,normal
8241,3232235928,3232235966,50776,53,UDP,1554237796000000,7.3e-05,2,316,0,normal
8242,3232235928,3232235966,50776,53,UDP,1554237796000000,0.000726,2,652,0,normal
8243,3232235909,3758096635,5353,5353,UDP,1554237803000000,1.021231,2,300,0,normal
8244,3232235909,3758096635,5353,5353,UDP,1554237803000000,1.02121,2,300,0,normal
8245,3232235970,3232236031,138,138,UDP,1554237808000000,0.0,1,272,0,normal
8246,3232235879,3758096637,53117,3544,UDP,1554237810000000,0.0,1,68,0,normal
8247,3232235928,3232235966,41814,53,UDP,1554237811000000,0.000437,2,652,0,normal
8248,3232235777,4026531834,56504,1900,UDP,1554237814000000,0.040088,7,4654,0,normal
8249,3232235928,3232235966,49338,53,UDP,1554237826000000,3.5e-05,2,316,0,normal
8250,3232235928,3232235966,49338,53,UDP,1554237826000000,3.5e-05,2,316,0,normal
8251,3232235909,3758096635,5353,5353,UDP,1554237834000000,1.026828,2,300,0,normal
8252,3232235928,3232235966,42250,53,UDP,1554237841000000,3.1e-05,2,316,0,normal
8253,3232235928,3232235966,42250,53,UDP,1554237841000000,3.1e-05,2,316,0,normal
8254,3232235928,3232235966,42250,53,UDP,1554237841000000,0.000516,2,652,0,normal
8255,3232235928,584226545,33720,443,TCP,1554237848000000,600.695611,8,668,0,normal
8256,3232235928,584226545,33720,443,TCP,1554237848000000,600.697211,14,1264,0,normal
8257,3232235928,3232235966,52300,53,UDP,1554237856000000,1.7e-05,2,316,0,normal
8258,3232235928,3232235966,52300,53,UDP,1554237856000000,0.000486,2,652,0,normal
8259,3232235909,3758096635,5353,5353,UDP,1554237865000000,1.034281,2,300,0,normal
8260,3232235909,3758096635,5353,5353,UDP,1554237865000000,1.034257,2,300,0,normal
8261,3232235928,3232235966,52345,53,UDP,1554237871000000,6.8e-05,2,316,0,normal
8262,3232235928,3232235966,52345,53,UDP,1554237871000000,0.000992,2,652,0,normal
8263,3232235928,3232235966,37348,53,UDP,1554237886000000,0.000447,2,652,0,normal
8264,3232235928,3232235966,37348,53,UDP,1554237886000000,1.7e-05,2,316,0,normal
8265,3232235928,3232235966,37348,53,UDP,1554237886000000,1.7e-05,2,316,0,normal
8266,3232235909,3758096635,5353,5353,UDP,1554237896000000,1.0228389999999998,2,300,0,normal
8267,3232235966,3223389196,18378,53,UDP,1554237901000000,0.212807,1,2374,0,normal
8268,3232235966,3223277598,16245,53,UDP,1554237901000000,0.196932,1,1554,0,normal
8269,3232235928,3232235966,32825,53,UDP,1554237901000000,3.8e-05,2,316,0,normal
8270,3232235966,3455829894,24307,53,UDP,1554237901000000,0.051448,1,348,0,normal
8271,3232235966,3455829894,34780,53,UDP,1554237901000000,0.051235,1,348,0,normal
8272,3232235966,3223389196,47175,53,UDP,1554237901000000,0.212846,1,2222,0,normal
8273,3232235928,3232235966,60816,53,UDP,1554237916000000,0.000352,2,652,0,normal
8274,3232235928,3232235966,60816,53,UDP,1554237917000000,2.6e-05,2,316,0,normal
8275,3232236026,3758096635,5353,5353,UDP,1554237923000000,13.028447,4,1008,0,normal
8276,3232236026,3758096635,5353,5353,UDP,1554237923000000,13.0282,4,1008,0,normal
8277,3232235909,3758096635,5353,5353,UDP,1554237928000000,0.0,1,89,0,normal
8278,3232235928,3232235966,45368,53,UDP,1554237931000000,0.00043,2,652,0,normal
8279,3232235928,3232235966,45368,53,UDP,1554237932000000,3.8e-05,2,316,0,normal
8280,3232235928,3232235966,45368,53,UDP,1554237932000000,3.8e-05,2,316,0,normal
8281,3232235928,3232235966,53290,53,UDP,1554237946000000,0.000532,2,652,0,normal
8282,3232235928,3232235966,53290,53,UDP,1554237947000000,0.000113,2,316,0,normal
8283,3232235909,3758096635,5353,5353,UDP,1554237958000000,1.021442,2,300,0,normal
8284,3232235928,3232235966,51208,53,UDP,1554237962000000,3.1e-05,2,316,0,normal
8285,3232235928,3232235966,51208,53,UDP,1554237962000000,3.1e-05,2,316,0,normal
8286,3232235928,3232235966,47050,53,UDP,1554237976000000,0.0005769999999999,2,652,0,normal
8287,3232235928,3232235966,47050,53,UDP,1554237977000000,4.2e-05,2,316,0,normal
8288,3232235909,3758096635,5353,5353,UDP,1554237989000000,1.027628,2,300,0,normal
8289,3232235909,3758096635,5353,5353,UDP,1554237989000000,1.027611,2,300,0,normal
8290,3232235928,3232235966,43970,53,UDP,1554237991000000,0.000455,2,652,0,normal
8291,3232235928,3232235966,43970,53,UDP,1554237992000000,4.5e-05,2,316,0,normal
8292,3232235928,3232235966,54152,53,UDP,1554238006000000,0.000518,2,652,0,normal
8293,3232235928,3232235966,54152,53,UDP,1554238007000000,8.1e-05,2,316,0,normal
8294,3232235969,4026531834,62255,1900,UDP,1554238007000000,3.034451,4,1496,0,normal
8295,3232235928,1539135943,49817,123,UDP,1554238008000000,0.3106489999999999,2,248,0,normal
8296,3232235928,1539135943,49817,123,UDP,1554238008000000,0.310904,1,124,0,normal
8297,3232235928,3232235966,38073,53,UDP,1554238021000000,0.000508,2,652,0,normal
8298,3232235909,3758096635,5353,5353,UDP,1554238021000000,0.0,1,89,0,normal
8299,3232235928,3232235966,38073,53,UDP,1554238022000000,5e-05,2,316,0,normal
8300,3232235928,3232235966,38073,53,UDP,1554238022000000,5e-05,2,316,0,normal
8301,3232235777,3232236031,138,138,UDP,1554238028000000,0.00219,2,908,0,normal
8302,3232235777,3232236031,138,138,UDP,1554238028000000,0.002187,2,908,0,normal
8303,3232235928,3232235966,45885,53,UDP,1554238037000000,4.2e-05,2,316,0,normal
8304,3232235928,3232235966,45885,53,UDP,1554238037000000,4.2e-05,2,316,0,normal
8305,3232235928,3758096635,5353,5353,UDP,1554238039000000,0.0,1,73,0,normal
8306,3232235928,3232235966,45914,53,UDP,1554238051000000,0.000354,2,652,0,normal
8307,3232235909,3758096635,5353,5353,UDP,1554238051000000,0.928937,2,300,0,normal
8308,3232236026,3758096635,5353,5353,UDP,1554238051000000,4.1113290000000005,3,756,0,normal
8309,3232235909,3758096635,5353,5353,UDP,1554238051000000,0.928978,2,300,0,normal
8310,3232235928,3232235966,45914,53,UDP,1554238052000000,2e-05,2,316,0,normal
8311,3232236026,3758096635,5353,5353,UDP,1554238052000000,4.111416,3,756,0,normal
8312,3232235928,3232235966,41102,53,UDP,1554238067000000,3.6e-05,2,316,0,normal
8313,3232235928,3232235966,41102,53,UDP,1554238067000000,3.6e-05,2,316,0,normal
8314,3232235928,3232235966,57771,53,UDP,1554238081000000,0.00036,2,652,0,normal
8315,3232235822,3758096635,5353,5353,UDP,1554238082000000,0.00198,2,400,0,normal
8316,3232235909,3758096635,5353,5353,UDP,1554238082000000,1.012961,2,300,0,normal
8317,3232235909,3758096635,5353,5353,UDP,1554238082000000,1.012964,2,300,0,normal
8318,3232235928,3232235966,57771,53,UDP,1554238082000000,2e-05,2,316,0,normal
8319,3232235822,3758096635,5353,5353,UDP,1554238082000000,0.002003,2,400,0,normal
8320,3232235928,3232235966,60761,53,UDP,1554238096000000,0.000536,2,652,0,normal
8321,3232235928,3232235966,60761,53,UDP,1554238097000000,6.8e-05,2,316,0,normal
8322,3232235928,3232235966,60761,53,UDP,1554238097000000,6.8e-05,2,316,0,normal
8323,3232235928,3232235966,59501,53,UDP,1554238111000000,0.000533,2,652,0,normal
8324,3232235928,3232235966,59501,53,UDP,1554238112000000,6e-05,2,316,0,normal
8325,3232235928,3232235966,59501,53,UDP,1554238112000000,6e-05,2,316,0,normal
8326,3232235928,3232235966,53954,53,UDP,1554238126000000,0.000448,2,652,0,normal
8327,3232235928,3232235966,53954,53,UDP,1554238127000000,8.499999999999999e-05,2,316,0,normal
8328,3232235971,3232236031,138,138,UDP,1554238136000000,0.0,1,229,0,normal
8329,3232235928,3232235966,56852,53,UDP,1554238142000000,5.600000000000001e-05,2,316,0,normal
8330,3232235928,3232235966,56852,53,UDP,1554238142000000,5.600000000000001e-05,2,316,0,normal
8331,3232235971,3232235966,59158,53,UDP,1554238144000000,0.0,1,75,0,normal
8332,3232235966,389924739,7372,53,UDP,1554238144000000,0.220139,1,248,0,normal
8333,3232235966,3245103232,53315,53,UDP,1554238144000000,0.012651,1,192,0,normal
8334,3232235966,389924739,58717,53,UDP,1554238144000000,0.220109,1,248,0,normal
8335,3232235971,3232235966,57677,53,UDP,1554238144000000,0.0,1,75,0,normal
8336,3232235966,3245103232,15072,53,UDP,1554238144000000,0.012694,1,292,0,normal
8337,3232235928,3232235966,40269,53,UDP,1554238156000000,0.000425,2,652,0,normal
8338,3232235928,3232235966,40269,53,UDP,1554238157000000,3e-05,2,316,0,normal
8339,3232235928,3232235966,35459,53,UDP,1554238171000000,0.000464,2,652,0,normal
8340,3232235928,3232235966,35459,53,UDP,1554238172000000,6.8e-05,2,316,0,normal
8341,3232235928,3232235966,46449,53,UDP,1554238187000000,2e-05,2,316,0,normal
8342,3232235928,3232235966,43758,53,UDP,1554238201000000,0.001201,2,652,0,normal
8343,3232235928,3232235966,43758,53,UDP,1554238202000000,6.4e-05,2,316,0,normal
8344,3232235928,3232235966,34763,53,UDP,1554238216000000,0.000455,2,652,0,normal
8345,3232235928,3232235966,34763,53,UDP,1554238217000000,7.099999999999999e-05,2,316,0,normal
8346,3232235928,3232235966,36148,53,UDP,1554238231000000,0.00042,2,652,0,normal
8347,3232235928,3232235966,36148,53,UDP,1554238232000000,4.6e-05,2,316,0,normal
8348,3232235928,3232235966,48797,53,UDP,1554238247000000,6.3e-05,2,316,0,normal
8349,3232235928,3232235966,48797,53,UDP,1554238247000000,6.3e-05,2,316,0,normal
8350,3232235928,3232235966,46961,53,UDP,1554238261000000,0.000453,2,652,0,normal
8351,3232235928,3232235966,46961,53,UDP,1554238262000000,3.1e-05,2,316,0,normal
8352,3232235928,3232235966,46961,53,UDP,1554238262000000,3.1e-05,2,316,0,normal
8353,3232235971,134744072,56049,53,UDP,1554238264000000,0.407067,2,620,0,normal
8354,3232235966,1539136395,8771,53,UDP,1554238264000000,0.268129,1,406,0,normal
8355,3232235971,134744072,56656,53,UDP,1554238264000000,0.274178,2,524,0,normal
8356,3232235971,3232235966,56049,53,UDP,1554238264000000,0.0,1,77,0,normal
8357,3232235966,3245103232,9525,53,UDP,1554238264000000,0.012385,1,220,0,normal
8358,3232235971,3232235966,56656,53,UDP,1554238264000000,0.0,1,77,0,normal
8359,3232235966,3234588170,39675,53,UDP,1554238264000000,0.062622,1,2362,0,normal
8360,3232235966,3222952990,53289,53,UDP,1554238265000000,0.025508,1,1548,0,normal
8361,3232235966,3245103232,42610,53,UDP,1554238265000000,0.012319,1,214,0,normal
8362,3232235966,3245103232,44150,53,UDP,1554238265000000,0.029375,1,208,0,normal
8363,3232235966,3245103232,49184,53,UDP,1554238265000000,0.011844,1,206,0,normal
8364,3232235966,3245103232,41784,53,UDP,1554238265000000,0.011474,1,212,0,normal
8365,3232235966,3245103232,36073,53,UDP,1554238265000000,0.012431,1,206,0,normal
8366,3232235971,1876762109,50636,443,TCP,1554238265000000,0.671679,20,8295,0,normal
8367,3232235966,3245103232,20496,53,UDP,1554238265000000,0.027459,1,310,0,normal
8368,3232235966,3222952990,21033,53,UDP,1554238266000000,0.025108,1,1548,0,normal
8369,3232235928,3232235966,47813,53,UDP,1554238277000000,9.2e-05,2,316,0,normal
8370,3232235928,3232235966,34302,53,UDP,1554238291000000,0.000434,2,652,0,normal
8371,3232235928,3232235966,34302,53,UDP,1554238292000000,3.6e-05,2,316,0,normal
8372,3232235879,3758096636,59651,5355,UDP,1554238298000000,0.41001,2,188,0,normal
8373,3232235879,3232236031,137,137,UDP,1554238305000000,1.504005,6,768,0,normal
8374,3232235879,3232236031,137,137,UDP,1554238305000000,1.503951,6,768,0,normal
8375,3232235879,3758096636,54716,5355,UDP,1554238305000000,0.410528,2,152,0,normal
8376,3232235879,3758096636,51633,5355,UDP,1554238305000000,0.410249,2,152,0,normal
8377,3232235928,3232235966,47401,53,UDP,1554238306000000,0.000511,2,652,0,normal
8378,3232235928,3232235966,47401,53,UDP,1554238307000000,5.9e-05,2,316,0,normal
8379,3232235928,3232235966,47401,53,UDP,1554238307000000,5.9e-05,2,316,0,normal
8380,3232235928,3232235966,41827,53,UDP,1554238321000000,0.000444,2,652,0,normal
8381,3232235928,3232235966,41827,53,UDP,1554238322000000,1.7e-05,2,316,0,normal
8382,3232235928,3232235966,41827,53,UDP,1554238322000000,1.7e-05,2,316,0,normal
8383,3232235879,3758096637,53117,3544,UDP,1554238335000000,0.0,1,68,0,normal
8384,3232235879,3758096636,51078,5355,UDP,1554238336000000,0.409929,2,188,0,normal
8385,3232235928,3232235966,32894,53,UDP,1554238336000000,0.000459,2,652,0,normal
8386,3232235928,3232235966,32894,53,UDP,1554238337000000,6.4e-05,2,316,0,normal
8387,3232235928,3232235966,54788,53,UDP,1554238351000000,0.000989,2,652,0,normal
8388,3232235928,3232235966,54788,53,UDP,1554238352000000,6.1e-05,2,316,0,normal
8389,3232235928,3232235966,54788,53,UDP,1554238352000000,6.1e-05,2,316,0,normal
8390,3232235928,3232235966,50341,53,UDP,1554238366000000,0.00043,2,652,0,normal
8391,3232235928,3232235966,50341,53,UDP,1554238367000000,5.9e-05,2,316,0,normal
8392,3232235928,3232235966,50341,53,UDP,1554238367000000,5.9e-05,2,316,0,normal
8393,3232235928,3232235966,33182,53,UDP,1554238381000000,0.000516,2,652,0,normal
8394,3232235928,3232235966,53915,53,UDP,1554238397000000,2.7e-05,2,316,0,normal
8395,3232235928,3232235966,34141,53,UDP,1554238411000000,0.000417,2,652,0,normal
8396,3232235928,3232235966,34141,53,UDP,1554238412000000,7.099999999999999e-05,2,316,0,normal
8397,3232235928,3232235966,42117,53,UDP,1554238427000000,4.4e-05,2,316,0,normal
8398,3232235928,3232235966,39100,53,UDP,1554238442000000,6.4e-05,2,316,0,normal
8399,3232235928,3232235966,33767,53,UDP,1554238456000000,0.000373,2,652,0,normal
8400,3232235928,3232235966,33767,53,UDP,1554238457000000,3.2e-05,2,316,0,normal
8401,3232235928,3232235966,33767,53,UDP,1554238457000000,3.2e-05,2,316,0,normal
8402,3232235928,3232235966,53863,53,UDP,1554238471000000,0.001534,2,652,0,normal
8403,3232235928,3232235966,53863,53,UDP,1554238472000000,3.6e-05,2,316,0,normal
8404,3232235928,3232235966,33441,53,UDP,1554238486000000,0.00042,2,652,0,normal
8405,3232235928,3232235966,33441,53,UDP,1554238487000000,3.1e-05,2,316,0,normal
8406,3232235928,3232235966,41432,53,UDP,1554238501000000,0.000538,2,652,0,normal
8407,3232235928,3232235966,41432,53,UDP,1554238502000000,5.400000000000001e-05,2,316,0,normal
8408,3232235928,3232235966,41432,53,UDP,1554238502000000,5.400000000000001e-05,2,316,0,normal
8409,3232235928,3232235966,48728,53,UDP,1554238516000000,0.00041,2,652,0,normal
8410,3232235928,3232235966,46772,53,UDP,1554238531000000,0.000471,2,652,0,normal
8411,3232235966,3324575748,32815,53,UDP,1554238532000000,0.12457,1,2360,0,normal
8412,3232235966,3389791009,39243,53,UDP,1554238532000000,0.190473,1,2222,0,normal
8413,3232235928,3232235966,46772,53,UDP,1554238532000000,3.1e-05,2,316,0,normal
8414,3232235966,3495166517,14041,53,UDP,1554238532000000,0.011445,1,178,0,normal
8415,3232235966,3495166517,26846,53,UDP,1554238532000000,0.010943,1,178,0,normal
8416,3232235966,136007963,11103,53,UDP,1554238532000000,0.243976,1,312,0,normal
8417,3232235971,134744072,60213,53,UDP,1554238532000000,0.335173,2,274,0,normal
8418,3232235928,3232235966,46772,53,UDP,1554238532000000,3.1e-05,2,316,0,normal
8419,3232235971,3232235966,65175,53,UDP,1554238532000000,0.0,1,57,0,normal
8420,3232235966,3389791009,60516,53,UDP,1554238532000000,0.159525,1,2362,0,normal
8421,3232235966,3222952990,47491,53,UDP,1554238532000000,0.031053,1,1542,0,normal
8422,3232235971,887476028,50647,443,TCP,1554238533000000,1.540154,25,14709,0,normal
8423,3232235966,3222952990,24053,53,UDP,1554238533000000,0.040338,1,1546,0,normal
8424,3232235928,3232235966,54396,53,UDP,1554238546000000,0.000433,2,652,0,normal
8425,3232235928,3232235966,54396,53,UDP,1554238547000000,2.2e-05,2,316,0,normal
8426,3232235928,3232235966,54396,53,UDP,1554238547000000,2.2e-05,2,316,0,normal
8427,3232235928,3232235966,49468,53,UDP,1554238561000000,0.000565,2,652,0,normal
8428,3232235928,3232235966,49468,53,UDP,1554238562000000,8.1e-05,2,316,0,normal
8429,3232235928,3232235966,49468,53,UDP,1554238562000000,8.1e-05,2,316,0,normal
8430,3232235971,887476028,50651,443,TCP,1554238566000000,1.7415040000000002,17,7561,0,normal
8431,3232235971,887476028,50650,443,TCP,1554238566000000,1.741491,34,17936,0,normal
8432,3232235971,3232235966,50151,53,UDP,1554238566000000,0.0,1,57,0,normal
8433,3232235966,225157124,14142,53,UDP,1554238567000000,0.198729,1,296,0,normal
8434,3232235971,3232235966,51454,53,UDP,1554238567000000,0.0,1,72,0,normal
8435,3232235966,225157124,45541,53,UDP,1554238567000000,0.013312,1,156,0,normal
8436,3232235966,1094153513,7518,53,UDP,1554238567000000,0.185174,1,180,0,normal
8437,3232235966,3495166005,18930,53,UDP,1554238567000000,0.022836,1,228,0,normal
8438,3232235966,3221554673,2646,53,UDP,1554238567000000,0.0167389999999999,1,2222,0,normal
8439,3232235966,3339148045,20089,53,UDP,1554238567000000,0.013213,1,2378,0,normal
8440,3232235971,134744072,51454,53,UDP,1554238567000000,0.150998,2,434,0,normal
8441,3232235966,3221554673,53414,53,UDP,1554238567000000,0.016835,1,2374,0,normal
8442,3232235971,223050456,50652,443,TCP,1554238567000000,0.81717,19,11732,0,normal
8443,3232235966,3222952990,2162,53,UDP,1554238567000000,0.026074,1,1554,0,normal
8444,3232235966,3222952990,13933,53,UDP,1554238567000000,0.025275,1,1564,0,normal
8445,3232235966,225157124,11674,53,UDP,1554238567000000,0.012967,1,156,0,normal
8446,3232235971,3232235966,50120,53,UDP,1554238567000000,0.0,1,72,0,normal
8447,3232235971,134744072,50120,53,UDP,1554238567000000,0.213613,2,354,0,normal
8448,3232235928,3232235966,42247,53,UDP,1554238576000000,0.000313,2,652,0,normal
8449,3232235928,3232235966,42247,53,UDP,1554238577000000,3.1e-05,2,316,0,normal
8450,3232235928,3232235966,42247,53,UDP,1554238577000000,3.1e-05,2,316,0,normal
8451,3232235928,3232235966,33938,53,UDP,1554238590000000,5.8e-05,2,192,0,normal
8452,3232235928,3232235966,33938,53,UDP,1554238590000000,0.0006259999999999,2,602,0,normal
8453,3232235928,3232235966,33938,53,UDP,1554238590000000,5.8e-05,2,192,0,normal
8454,3232235928,3232235966,46637,53,UDP,1554238591000000,5.2e-05,2,192,0,normal
